CLOSE_AUDUSD.FX,CLOSE_EURUSD.FX,CLOSE_GBPUSD.FX,CLOSE_NZDUSD.FX,CLOSE_USDCAD.FX,CLOSE_USDCHF.FX,CLOSE_USDCNH.FX,CLOSE_USDCNY.FX,CLOSE_USDDKK.FX,CLOSE_USDHKD.FX,CLOSE_USDJPY.FX,CLOSE_USDNOK.FX,CLOSE_USDSEK.FX
1.0275,1.3066,1.5290000000000001,0.8424,1.0256,0.9341,6.1798,6.223,5.7049,7.763999999999999,99.23,5.845,6.5297
1.0277,1.3052,1.5231,0.8419,1.0266,0.9334,6.1797,6.223,5.7112,7.7642,99.52,5.8233,6.542999999999999
1.0301,1.3051,1.5279,0.8411,1.0264,0.9326,6.1758,6.223,5.7129,7.7643,98.17,5.8214,6.5386
1.0297,1.3032,1.5238,0.8441,1.0266,0.9328,6.1768,6.223,5.72,7.763,98.12,5.7991,6.5166
1.0390000000000001,1.3177,1.5362,0.8492,1.0207,0.9226,6.1852,6.223,5.6581,7.7627,97.54,5.7234,6.3633
1.0313,1.3036,1.5285,0.8407,1.0256,0.9314,6.1965,6.223,5.7197,7.7624,96.77,5.7533,6.4244
1.0508,1.3113,1.5343,0.8589,1.0136,0.9273,6.1855,6.223,5.6861,7.7620000000000005,98.37,5.7098,6.3553
1.0545,1.3099,1.5386,0.8634,1.0105,0.9308,6.1843,6.223,5.6919,7.7611,99.68,5.7066,6.3539
1.0543,1.307,1.5333,0.8576,1.0142,0.9326,6.1848,6.223,5.7049,7.7629,99.78,5.7422,6.3966
1.0489,1.3083,1.5323,0.8525,1.0164,0.9326,6.1908,6.223,5.6995,7.7637,99.02,5.7114,6.3893
1.0413,1.3009,1.5256,0.846,1.0166,0.9353,6.1978,6.223,5.7303,7.7635,99.36,5.7409,6.4192
1.0383,1.2991,1.5336,0.8432,1.0176,0.9344,6.199,6.223,5.7383,7.7651,97.57,5.7299,6.4509
1.0437,1.2936,1.5235,0.8423,1.0127,0.9397,6.2004,6.223,5.7628,7.7633,96.34,5.7784,6.5186
1.0461,1.285,1.5130000000000001,0.8416,1.0146,0.9452,6.1953,6.223,5.8001,7.7617,93.04,5.8116,6.5077
1.045,1.2819999999999998,1.5104,0.8414,1.0148,0.9489,6.1935,6.223,5.8151,7.7621,93.44,5.8166,6.4904
1.0423,1.2849,1.5229,0.8370000000000001,1.0168,0.9466,6.202999999999999,6.223,5.8023,7.763,93.23,5.8268,6.5157
1.0419,1.2819,1.5198,0.8371,1.0174,0.9492,6.2045,6.223,5.8162,7.7636,94.22,5.8472,6.5281
1.0411,1.2816,1.5193,0.8368,1.0162,0.9498,6.207999999999999,6.223,5.8176,7.7626,94.15,5.8425,6.5207
1.0444,1.278,1.5130000000000001,0.8366,1.016,0.9540000000000001,6.2107,6.223,5.8318,7.7635,94.46,5.8499,6.5182
1.0485,1.2861,1.5159,0.8393,1.0161,0.9481,6.2045,6.223,5.7951,7.7603,94.44,5.8269,6.4906
1.0466,1.2853,1.5175,0.835,1.0213,0.9484,6.2045,6.223,5.7985,7.7618,94.17,5.8452,6.5254
1.0444,1.2989,1.5230000000000001,0.8358,1.0232,0.9408,6.2035,6.223,5.7377,7.7639,94.46,5.8036,6.4948
1.044,1.2899,1.5173,0.8316,1.0252,0.9464,6.2055,6.223,5.7779,7.7626,94.9,5.8393,6.4868
1.0379,1.2933,1.51,0.8226,1.026,0.9453,6.2063,6.223,5.7633,7.7626,96.01,5.8478,6.4704
1.037,1.2882,1.5099,0.8246,1.0268,0.9469,6.2135,6.223,5.7856,7.7622,95.16,5.837000000000001,6.4673
1.0402,1.2957,1.5107,0.8268,1.0222,0.9461,6.2073,6.223,5.7538,7.7620000000000005,95.21,5.7863,6.433
1.0409,1.3076,1.5114,0.8273,1.0194,0.9387,6.2025,6.223,5.7035,7.7632,95.28,5.7596,6.3925
1.0384,1.3005,1.5083,0.8220000000000001,1.0222,0.9472,6.2083,6.223,5.7346,7.7583,96.11,5.7931,6.4327
1.0298,1.2961,1.4923,0.8184,1.0276,0.9524,6.211,6.223,5.7538,7.7588,96.13,5.7411,6.4269
1.0324,1.3034,1.4903,0.8269,1.0257,0.9471,6.206,6.223,5.7219,7.7568,96.08,5.7093,6.3576
1.0281,1.3046,1.4915,0.8281,1.0259,0.9471,6.2035,6.223,5.7165,7.7571,96.28,5.7218,6.3883
1.0236,1.3005,1.4925,0.8222,1.0287,0.9514,6.205,6.223,5.7345,7.7569,96.0,5.7258,6.4032
1.0268,1.3107,1.5014,0.8283,1.0294,0.9426,6.2059,6.223,5.6877,7.7564,94.82,5.6671,6.3282
1.0233,1.2967,1.5018,0.8284,1.032,0.9488,6.2165,6.223,5.7496,7.7558,94.07,5.7241,6.4235
1.0258,1.3052,1.5127,0.8312,1.0269,0.9408,6.224,6.223,5.7127,7.7556,93.29,5.697,6.3798
1.0196,1.3026,1.5115,0.8277,1.0273,0.9409,6.221,6.223,5.724,7.7553,93.48,5.7127,6.4146
1.0203,1.3022,1.5038,0.8252,1.0268,0.9429,6.2215,6.223,5.7262,7.7548,93.59,5.7543,6.4362
